NO.,name,metal,linker1,linker1_F,linker2,linker2_F,topology,N_CH4,N_N2,S_CH4_N2
26801,DB0-m2_o2_o6_f0_nbo.sym.64_repeat.cif,2,11,23,5,0,1,0.194072287,0.135384889,1.433485589
26802,DB0-m2_o2_o3_f0_nbo.sym.4_repeat.cif,2,11,5,15,0,1,0.227558255,0.158745137,1.433481743
26803,DB0-m3_o19_o28_f0_nbo.sym.3_repeat.cif,1,2,0,8,11,1,0.201137137,0.140314188,1.433476822
26804,DB0-m2_o19_o25_f0_nbo.sym.147_repeat.cif,2,2,0,10,13,1,0.154580359,0.107836619,1.433468157
26808,DB0-m3_o19_o25_f0_nbo.sym.29_repeat.cif,1,2,0,10,4,1,0.17527034,0.122283419,1.433312399
26809,DB0-m3_o2_o28_f0_nbo.sym.7_repeat.cif,1,11,3,8,3,1,0.235463406,0.164286537,1.433248337
26810,DB0-m2_o3_o22_f0_nbo.sym.36_repeat.cif,2,15,0,9,12,1,0.217153781,0.151515027,1.433216135
26811,DB0-m2_o7_o24_f0_nbo.sym.159_repeat.cif,2,7,0,13,20,1,0.193418256,0.134955562,1.433199585
26812,DB0-m3_o7_o19_f0_nbo.sym.72_repeat.cif,1,7,22,2,0,1,0.192532376,0.134344101,1.433128615
26813,DB0-m3_o6_o29_f0_nbo.sym.43_repeat.cif,1,5,14,19,14,1,0.22930293,0.16000818,1.433070042
26814,DB0-m3_o7_o7_f0_nbo.sym.35_repeat.cif,1,7,14,7,14,1,0.168919509,0.11787293,1.433064478
26815,DB0-m3_o8_wut_repeat.cif,1,27,0,27,0,76,0.220909657,0.154152858,1.433055858
26816,DB0-m2_o19_o25_f0_nbo.sym.39_repeat.cif,2,2,0,10,12,1,0.156130302,0.10896623,1.432832013
26817,DB0-m2_o3_o20_f0_nbo.sym.49_repeat.cif,2,15,21,3,0,1,0.248618392,0.1735167,1.432821114
26821,DB0-m2_o7_o20_f0_nbo.sym.28_repeat.cif,2,7,10,3,0,1,0.141674494,0.098894551,1.432581391
26822,DB0-m2_o6_o28_f0_nbo.sym.80_repeat.cif,2,5,0,8,1,1,0.250777352,0.175053039,1.432579252
26823,DB0-m3_o3_o19_f0_nbo.sym.68_repeat.cif,1,15,9,2,0,1,0.224370844,0.156620791,1.432573819
26824,DB0-m3_o6_o17_f0_nbo.sym.23_repeat.cif,1,5,10,4,0,1,0.198435966,0.13851836,1.432560745
26825,DB0-m2_o2_o3_f0_nbo.sym.13_repeat.cif,2,11,0,15,3,1,0.23622229,0.164900744,1.432511974
26826,DB0-m3_o20_o24_f0_nbo.sym.55_repeat.cif,1,3,0,13,20,1,0.149637139,0.104458808,1.432499008
26827,DB0-m3_o3_o17_f0_nbo.sym.21_repeat.cif,1,15,2,4,0,1,0.25643362,0.179016927,1.432454595
26829,DB0-m3_o6_o7_f0_nbo.sym.20_repeat.cif,1,5,10,7,10,1,0.151247223,0.105596263,1.432316048
26830,DB0-m3_o2_o6_f0_nbo.sym.61_repeat.cif,1,11,0,5,16,1,0.206630884,0.144263664,1.432314128
26831,DB0-m2_o23_o23_f0_nbo.sym.129_repeat.cif,2,1,16,1,0,1,0.224937735,0.157056068,1.432212958
26832,DB0-m3_o3_o20_f0_nbo.sym.86_repeat.cif,1,15,6,3,0,1,0.255193223,0.178182251,1.43220339
26833,DB0-m2_o2_o2_f0_nbo_repeat.cif,2,11,0,11,0,1,0.225412938,0.157391872,1.432176491
26834,DB0-m3_o2_o2_f0_nbo.sym.1_repeat.cif,1,11,0,11,0,1,0.233645139,0.163143446,1.432145425
26835,DB0-m2_o3_o19_f0_nbo.sym.26_repeat.cif,2,15,15,2,0,1,0.177632406,0.124033975,1.432127014
26836,DB0-m2_o7_o20_f0_nbo.sym.42_repeat.cif,2,7,12,3,0,1,0.192304677,0.134285574,1.432057594
26837,DB0-m2_o2_o7_f0_nbo.sym.21_repeat.cif,2,11,0,7,2,1,0.211791389,0.147902937,1.431962025
26838,DB0-m3_o6_o7_f0_nbo.sym.31_repeat.cif,1,5,15,7,0,1,0.251733448,0.175801203,1.431921076
26839,DB0-m2_o11_o20_f0_nbo.sym.48_repeat.cif,2,14,14,3,0,1,0.141625948,0.098909582,1.431872878
26840,DB0-m2_o7_o27_f0_nbo.sym.26_repeat.cif,2,7,10,17,10,1,0.148372805,0.103622175,1.431863454
26841,DB0-m3_o19_o27_f0_nbo.sym.2_repeat.cif,1,2,0,17,11,1,0.198103395,0.138355154,1.431846875
26842,DB0-m2_o19_o25_f0_nbo.sym.2_repeat.cif,2,2,0,10,11,1,0.161681777,0.112918597,1.431843666
26843,DB0-m2_o2_o6_f0_nbo.sym.90_repeat.cif,2,11,7,5,0,1,0.219313752,0.153171913,1.431814408
26844,DB0-m2_o2_sod_repeat.cif,2,11,0,11,0,84,0.219981778,0.153650371,1.431703528
26846,DB0-m3_o2_o29_f0_nbo.sym.8_repeat.cif,1,11,5,19,0,1,0.258554959,0.180610193,1.431563495
26847,DB0-m3_o3_o11_f0_nbo.sym.1_repeat.cif,1,15,0,14,0,1,0.246551281,0.172226634,1.431551411
26848,DB0-m3_o19_o23_f0_nbo.sym.102_repeat.cif,1,2,0,1,6,1,0.168431677,0.117657405,1.431543352
26849,DB0-m2_o19_o28_f0_nbo.sym.12_repeat.cif,2,2,0,8,4,1,0.188812674,0.131894737,1.431540625
26850,DB0-m3_o6_o19_f0_nbo.sym.36_repeat.cif,1,5,14,2,0,1,0.175359783,0.12249807,1.431530986
26851,DB0-m2_o19_o27_f0_nbo.sym.77_repeat.cif,2,2,0,17,7,1,0.184535429,0.12890823,1.431525584
26852,DB0-m3_o2_mmt_repeat.cif,1,11,0,11,0,27,0.206491459,0.144252131,1.431462109
26853,DB0-m3_o6_o20_f0_nbo.sym.35_repeat.cif,1,5,10,3,0,1,0.149347126,0.104332,1.431460396
26856,DB0-m3_o8_frl_repeat.cif,1,27,0,27,0,12,0.230229678,0.16085225,1.431311512
26857,DB0-m3_o2_o28_f0_nbo.sym.5_repeat.cif,1,11,0,8,3,1,0.256882674,0.179475913,1.431293309
26858,DB0-m2_o6_o6_f0_nbo.sym.31_repeat.cif,2,5,9,5,9,1,0.21515651,0.15032466,1.431278875
26859,DB0-m2_o3_o6_f0_nbo.sym.35_repeat.cif,2,15,0,5,19,1,0.257488306,0.179906604,1.431233207
26860,DB0-m3_o6_o22_f0_nbo.sym.86_repeat.cif,1,5,0,9,27,1,0.18819688,0.131497815,1.431178765
26861,DB0-m3_o7_o20_f0_nbo.sym.14_repeat.cif,1,7,1,3,0,1,0.225349316,0.157462112,1.431133581
26863,DB0-m3_o20_o27_f0_nbo.sym.38_repeat.cif,1,3,0,17,27,1,0.221634588,0.154869599,1.431104549
26864,DB0-m2_o6_o14_f0_nbo_repeat.cif,2,5,0,12,0,1,0.204157865,0.142660716,1.431072765
26865,DB0-m3_o3_o19_f0_nbo.sym.23_repeat.cif,1,15,15,2,0,1,0.228457599,0.159648873,1.431000387
26866,DB0-m3_o19_o23_f0_nbo.sym.17_repeat.cif,1,2,0,1,18,1,0.180618639,0.126227919,1.430892947
26867,DB0-m3_o19_o31_tfz_repeat.cif,1,2,0,48,0,7,0.189654113,0.132549055,1.430822064
26868,DB0-m2_o3_o24_f0_nbo.sym.38_repeat.cif,2,15,0,13,15,1,0.208134668,0.145465984,1.430813325
26869,DB0-m3_o2_o3_f0_nbo.sym.81_repeat.cif,1,11,1,15,1,1,0.218233379,0.152527725,1.430778435
26870,DB0-m2_o2_o2_f0_nbo.sym.1_repeat.cif,2,11,0,11,0,1,0.223449989,0.156182572,1.430697331
26871,DB0-m3_o19_o23_f0_nbo.sym.89_repeat.cif,1,2,0,1,9,1,0.180718238,0.126319626,1.430642595
26872,DB0-m3_o2_o29_f0_nbo.sym.19_repeat.cif,1,11,0,19,2,1,0.269521476,0.18840114,1.430572426
26874,DB0-m3_o2_o3_f0_nbo.sym.103_repeat.cif,1,11,7,15,0,1,0.234653638,0.164032881,1.430528048
26875,DB0-m2_o2_o7_f0_nbo.sym.35_repeat.cif,2,11,15,7,15,1,0.186054958,0.130060871,1.430522161
26876,DB0-m3_o2_o3_f0_nbo.sym.91_repeat.cif,1,11,9,15,0,1,0.221066549,0.154540095,1.430480217
26877,DB0-m2_o19_o27_f0_nbo.sym.7_repeat.cif,2,2,0,17,3,1,0.175191604,0.12247263,1.430455152
26878,DB0-m3_o20_o22_f0_nbo.sym.5_repeat.cif,1,3,0,9,5,1,0.131308803,0.091796672,1.430430972
26879,DB0-m2_o2_ume_repeat.cif,2,11,0,11,0,53,0.253691654,0.177354502,1.430421275
26880,DB0-m3_o7_o23_f0_nbo.sym.91_repeat.cif,1,7,0,1,21,1,0.256679137,0.179448456,1.430378075
26881,DB0-m3_o19_o29_f0_nbo.sym.1_repeat.cif,1,2,0,19,0,1,0.228075151,0.159458911,1.430306713
26882,DB0-m3_o23_o23_f0_nbo.sym.33_repeat.cif,1,1,10,1,10,1,0.18691772,0.130685802,1.430283296
26883,DB0-m3_o3_o17_f0_nbo.sym.18_repeat.cif,1,15,2,4,0,1,0.271501093,0.189825893,1.430263741
26884,DB0-m3_o20_o22_f0_nbo.sym.18_repeat.cif,1,3,0,9,24,1,0.159014784,0.111181957,1.430221123
26885,DB0-m2_o23_o23_f0_nbo.sym.119_repeat.cif,2,1,23,1,0,1,0.225389135,0.157590586,1.430219536
26886,DB0-m3_o6_o7_f0_nbo.sym.16_repeat.cif,1,5,0,7,18,1,0.262302387,0.183406267,1.430171341
26887,DB0-m3_o19_o27_f0_nbo.sym.12_repeat.cif,1,2,0,17,3,1,0.19458772,0.136061204,1.430148446
26888,DB0-m2_o1_o20_f0_nbo_repeat.cif,2,6,0,3,0,1,0.155510605,0.108738913,1.430128379
26889,DB0-m2_o20_o22_f0_nbo.sym.95_repeat.cif,2,3,0,9,6,1,0.153430407,0.107289198,1.430063875
26891,DB0-m3_o2_o7_f0_nbo.sym.103_repeat.cif,1,11,6,7,0,1,0.20739019,0.145024245,1.430038056
26893,DB0-m2_o2_o3_f0_nbo.sym.2_repeat.cif,2,11,11,15,0,1,0.244199137,0.170766851,1.430014876
26894,DB0-m2_o6_o6_f0_nbo.sym.27_repeat.cif,2,5,1,5,1,1,0.196947583,0.137725126,1.430004741
26895,DB0-m2_o2_o25_f0_nbo_repeat.cif,2,11,0,10,0,1,0.229562367,0.160550071,1.429849059
26896,DB0-m2_o2_wbl_repeat.cif,2,11,0,11,0,68,0.245318796,0.17157191,1.429830769
26897,DB0-m2_o3_o20_f0_nbo.sym.38_repeat.cif,2,15,19,3,0,1,0.192412355,0.134570127,1.429829629
26898,DB0-m2_o20_o27_f0_nbo.sym.22_repeat.cif,2,3,0,17,26,1,0.205761681,0.143907367,1.429820339
26899,DB0-m2_o6_o22_f0_nbo.sym.16_repeat.cif,2,5,3,9,3,1,0.156674965,0.109580017,1.42977679
26900,DB0-m3_o6_o19_f0_nbo.sym.21_repeat.cif,1,5,12,2,0,1,0.202297793,0.141489776,1.42976969
26902,DB0-m3_o6_o28_f0_nbo.sym.98_repeat.cif,1,5,13,8,13,1,0.243019107,0.169975293,1.42973195
26903,DB0-m2_o23_o23_f0_nbo.sym.89_repeat.cif,2,1,27,1,0,1,0.220588311,0.154292624,1.429675022
26904,DB0-m2_o6_o6_f0_nbo.sym.10_repeat.cif,2,5,10,5,10,1,0.139910645,0.097866106,1.429612874
26905,DB0-m3_o7_o20_f0_nbo.sym.130_repeat.cif,1,7,13,3,0,1,0.193162847,0.135116341,1.42960389
26906,DB0-m2_o11_o20_f0_nbo.sym.78_repeat.cif,2,14,1,3,0,1,0.153816832,0.107597954,1.429551646
26907,DB0-m3_o19_o25_f0_nbo.sym.43_repeat.cif,1,2,0,10,8,1,0.180365426,0.126175269,1.42948319
26908,DB0-m3_o6_o17_f0_nbo.sym.78_repeat.cif,1,5,0,4,17,1,0.176152175,0.123231262,1.429443886
26909,DB0-m3_o3_o17_f0_nbo.sym.7_repeat.cif,1,15,5,4,0,1,0.251963025,0.176272085,1.429398331
26910,DB0-m3_o6_o7_f0_nbo.sym.86_repeat.cif,1,5,1,7,1,1,0.239245995,0.16738084,1.429351146
26911,DB0-m3_o3_o17_f0_nbo.sym.35_repeat.cif,1,15,12,4,0,1,0.253440685,0.17731643,1.429313034
26912,DB0-m2_o7_o24_f0_nbo.sym.145_repeat.cif,2,7,0,13,9,1,0.199346479,0.139474217,1.429271186
26913,DB0-m2_o3_o22_f0_nbo.sym.19_repeat.cif,2,15,0,9,2,1,0.218272223,0.152716192,1.429267061
26914,DB0-m3_o2_o7_f0_nbo.sym.1_repeat.cif,1,11,0,7,0,1,0.248409817,0.173803423,1.429257328
26915,DB0-m3_o3_o19_f0_nbo.sym.14_repeat.cif,1,15,2,2,0,1,0.227221754,0.158980241,1.42924525
26916,DB0-m3_o6_o17_f0_nbo.sym.22_repeat.cif,1,5,2,4,2,1,0.221568749,0.15502924,1.429206184
26917,DB0-m2_o6_o28_f0_nbo.sym.27_repeat.cif,2,5,12,8,12,1,0.220333456,0.154175744,1.429105837
26918,DB0-m3_o20_o29_f0_nbo.sym.11_repeat.cif,1,3,0,19,24,1,0.259083266,0.181299418,1.429035289
26919,DB0-m3_o2_o29_f0_nbo.sym.34_repeat.cif,1,11,15,19,0,1,0.262295273,0.183549142,1.429019339
26920,DB0-m2_o3_o20_f0_nbo.sym.8_repeat.cif,2,15,1,3,0,1,0.232021277,0.162367276,1.428990396
26921,DB0-m3_o2_o23_f0_nbo_repeat.cif,1,11,0,1,0,1,0.235409984,0.164739046,1.42898718
26922,DB0-m2_o3_o17_f0_nbo.sym.79_repeat.cif,2,15,1,4,0,1,0.252373243,0.176616804,1.428931092
26923,DB0-m3_o23_o28_f0_nbo.sym.160_repeat.cif,1,1,13,8,0,1,0.26259588,0.183776619,1.428886233
26924,DB0-m2_o19_o23_f0_nbo.sym.28_repeat.cif,2,2,0,1,4,1,0.1495612,0.104673176,1.428839796
26925,DB0-m3_o20_o22_f0_nbo.sym.38_repeat.cif,1,3,0,9,12,1,0.139291879,0.097489332,1.428790984
26928,DB0-m2_o2_ksx_repeat.cif,2,11,0,11,0,126,0.235977662,0.165166602,1.428725056
26929,DB0-m3_o8_qtz_repeat.cif,1,27,0,27,0,28,0.21959024,0.153700673,1.428687565
26930,DB0-m2_o20_o28_f0_nbo.sym.58_repeat.cif,2,3,0,8,25,1,0.226522777,0.158563738,1.4285913
26932,DB0-m3_o19_o28_f0_nbo.sym.1_repeat.cif,1,2,0,8,0,1,0.210929933,0.147668632,1.428400399
26933,DB0-m3_o6_o29_f0_nbo.sym.94_repeat.cif,1,5,0,19,13,1,0.268207572,0.187777637,1.42832542
26934,DB0-m2_o7_o19_f0_nbo.sym.7_repeat.cif,2,7,5,2,0,1,0.187842436,0.131513479,1.428313182
26935,DB0-m3_o20_o28_f0_nbo.sym.34_repeat.cif,1,3,0,8,21,1,0.23813934,0.166727936,1.428310973
26936,DB0-m3_o6_o14_f0_nbo.sym.1_repeat.cif,1,5,0,12,0,1,0.212121188,0.148514951,1.428281707
26937,DB0-m2_o20_o29_f0_nbo.sym.35_repeat.cif,2,3,0,19,21,1,0.252896583,0.17706422,1.42827604
26938,DB0-m3_o3_o19_f0_nbo.sym.10_repeat.cif,1,15,18,2,0,1,0.22874606,0.160157542,1.428256567
26939,DB0-m2_o7_o29_f0_nbo.sym.121_repeat.cif,2,7,6,19,0,1,0.304059227,0.21288908,1.428251873
26940,DB0-m2_o20_o24_f0_nbo.sym.51_repeat.cif,2,3,0,13,20,1,0.145008613,0.101531203,1.428217226
26941,DB0-m3_o19_o23_f0_nbo.sym.30_repeat.cif,1,2,0,1,4,1,0.178869955,0.12524304,1.428182793
26942,DB0-m2_o6_o29_f0_nbo.sym.37_repeat.cif,2,5,20,19,0,1,0.273094906,0.191232215,1.428080025
26943,DB0-m3_o2_o6_f0_nbo.sym.78_repeat.cif,1,11,6,5,0,1,0.202489164,0.141806461,1.427926221
26944,DB0-m2_o23_o23_f0_nbo.sym.168_repeat.cif,2,1,13,1,0,1,0.221559953,0.155171733,1.427837072
26945,DB0-m3_o2_o6_f0_nbo.sym.36_repeat.cif,1,11,14,5,0,1,0.191940802,0.13442836,1.427829682
26946,DB0-m3_o3_o17_f0_nbo.sym.73_repeat.cif,1,15,17,4,0,1,0.200842371,0.140664206,1.427814352
26947,DB0-m2_o3_o11_f0_nbo.sym.7_repeat.cif,2,15,0,14,1,1,0.228937114,0.160344962,1.42777865
26948,DB0-m2_o3_o22_f0_nbo.sym.125_repeat.cif,2,15,0,9,7,1,0.218094111,0.152753389,1.427753004
26949,DB0-m2_o7_o23_f0_nbo.sym.84_repeat.cif,2,7,0,1,8,1,0.245926544,0.172247537,1.427750712
26950,DB0-m1_o6_kag_repeat.cif,3,5,0,5,0,108,0.220238475,0.154256851,1.427738693
26951,DB0-m2_o3_o17_f0_nbo.sym.13_repeat.cif,2,15,0,4,24,1,0.247875851,0.17362183,1.427676754
26952,DB0-m3_o3_o19_f0_nbo.sym.26_repeat.cif,1,15,19,2,0,1,0.20669283,0.144776081,1.427672502
26953,DB0-m2_o19_o27_f0_nbo.sym.56_repeat.cif,2,2,0,17,1,1,0.175941384,0.123236641,1.427671048
26954,DB0-m3_o2_o6_f0_nbo.sym.2_repeat.cif,1,11,11,5,0,1,0.227939881,0.159661141,1.427647829
26955,DB0-m2_o11_o20_f0_nbo.sym.109_repeat.cif,2,14,6,3,0,1,0.138312787,0.096886754,1.427571692
26956,DB0-m3_o20_o24_f0_nbo.sym.53_repeat.cif,1,3,0,13,20,1,0.150685184,0.10555395,1.427565569
26958,DB0-m2_o19_o25_f0_nbo.sym.69_repeat.cif,2,2,0,10,8,1,0.172293742,0.120705509,1.427389219
26959,DB0-m3_o19_o25_f0_nbo.sym.135_repeat.cif,1,2,0,10,7,1,0.172427785,0.120802875,1.427348362
26960,DB0-m3_o20_o29_f0_nbo.sym.40_repeat.cif,1,3,0,19,17,1,0.165167058,0.115718863,1.427313174
26961,DB0-m3_o2_o28_f0_nbo.sym.13_repeat.cif,1,11,2,8,2,1,0.237595108,0.166464375,1.427303034
26962,DB0-m2_o2_o20_f0_nbo.sym.1_repeat.cif,2,11,0,3,0,1,0.218914711,0.153379167,1.427278002
26963,DB0-m3_o3_o28_f0_nbo.sym.32_repeat.cif,1,15,0,8,12,1,0.292387696,0.204868999,1.427193465
26964,DB0-m3_o3_o22_f0_nbo.sym.1_repeat.cif,1,15,0,9,0,1,0.227125166,0.15914975,1.427116072
26966,DB0-m2_o25_pth_repeat.cif,2,10,0,10,0,21,0.195543086,0.137029752,1.427011898
26967,DB0-m2_o3_o22_f0_nbo.sym.89_repeat.cif,2,15,0,9,1,1,0.212452927,0.148886742,1.426943215
26968,DB0-m2_o2_o27_f0_nbo.sym.19_repeat.cif,2,11,2,17,2,1,0.197451748,0.138377316,1.426908351
26969,DB0-m2_o6_o17_f0_nbo.sym.22_repeat.cif,2,5,2,4,2,1,0.205687922,0.144158531,1.426817548
26970,DB0-m3_o2_o27_f0_nbo.sym.39_repeat.cif,1,11,12,17,0,1,0.226273687,0.158593125,1.426755961
26971,DB0-m2_o6_o17_f0_nbo.sym.11_repeat.cif,2,5,5,4,0,1,0.220658,0.154660222,1.426727552
26972,DB0-m3_o23_o23_f0_nbo.sym.29_repeat.cif,1,1,2,1,0,1,0.231927475,0.162560688,1.426713175
26973,DB0-m3_o2_o3_f0_nbo.sym.41_repeat.cif,1,11,0,15,8,1,0.209771973,0.147034397,1.426686389
26974,DB0-m3_o3_o20_f0_nbo.sym.50_repeat.cif,1,15,21,3,0,1,0.217121634,0.152193548,1.426615229
26976,DB0-m3_o6_o22_f0_nbo.sym.119_repeat.cif,1,5,0,9,1,1,0.181399828,0.127159298,1.426555756
26977,DB0-m2_o7_o19_f0_nbo.sym.5_repeat.cif,2,7,5,2,0,1,0.210243988,0.147379851,1.426544982
26978,DB0-m2_o23_o23_f0_nbo.sym.19_repeat.cif,2,1,3,1,0,1,0.226218609,0.158578948,1.426536196
26979,DB0-m2_o19_o23_f0_nbo.sym.96_repeat.cif,2,2,0,1,7,1,0.134843223,0.094524957,1.426535678
26980,DB0-m3_o6_o17_f0_nbo.sym.29_repeat.cif,1,5,4,4,4,1,0.219929353,0.154176757,1.426475407
26981,DB0-m2_o19_o27_f0_nbo.sym.15_repeat.cif,2,2,0,17,10,1,0.148191071,0.103886659,1.426468735
26982,DB0-m3_o23_pth_repeat.cif,1,1,0,1,0,21,0.206468614,0.144744284,1.426437081
26983,DB0-m3_o3_o6_f0_nbo.sym.62_repeat.cif,1,15,22,5,0,1,0.262247038,0.183858757,1.426350543
26984,DB0-m3_o3_o17_f0_nbo.sym.87_repeat.cif,1,15,0,4,9,1,0.269221437,0.188753721,1.426310626
26985,DB0-m3_o6_o17_f0_nbo.sym.21_repeat.cif,1,5,2,4,2,1,0.212797799,0.149197943,1.426278373
26986,DB0-m2_o23_o23_f0_nbo.sym.60_repeat.cif,2,1,19,1,0,1,0.217738696,0.152663583,1.42626481
26987,DB0-m2_o3_o11_f0_nbo.sym.1_repeat.cif,2,15,0,14,0,1,0.235161389,0.164882467,1.426236478
26988,DB0-m2_o2_o3_f0_nbo.sym.38_repeat.cif,2,11,8,15,0,1,0.204623458,0.143475052,1.426195395
26989,DB0-m2_o19_o24_f0_nbo_repeat.cif,2,2,0,13,0,1,0.140508127,0.09852488,1.426118224
26990,DB0-m3_o23_o23_f0_nbo.sym.20_repeat.cif,1,1,18,1,0,1,0.233586791,0.163794058,1.426100516
26991,DB0-m3_o2_o3_f0_nbo.sym.26_repeat.cif,1,11,0,15,4,1,0.243150568,0.170505689,1.426055455
26992,DB0-m3_o2_o3_f0_nbo.sym.7_repeat.cif,1,11,0,15,1,1,0.229238132,0.160751389,1.426041375
26993,DB0-m3_o3_o7_f0_nbo.sym.90_repeat.cif,1,15,6,7,0,1,0.274743621,0.192663427,1.426028932
26994,DB0-m2_o7_o29_f0_nbo.sym.46_repeat.cif,2,7,14,19,0,1,0.219258215,0.153757441,1.426000677
26995,DB0-m3_o6_o29_f0_nbo.sym.2_repeat.cif,1,5,11,19,11,1,0.282894029,0.198385674,1.425980126
26996,DB0-m3_o3_o29_f0_nbo.sym.87_repeat.cif,1,15,6,19,0,1,0.32898138,0.230708569,1.425960815
26997,DB0-m2_o3_o17_f0_nbo.sym.23_repeat.cif,2,15,4,4,0,1,0.237583317,0.166614358,1.425947441
26998,DB0-m2_o23_o23_f0_nbo.sym.56_repeat.cif,2,1,12,1,12,1,0.206951021,0.145137259,1.42589864
26999,DB0-m3_o2_o7_f0_nbo_repeat.cif,1,11,0,7,0,1,0.249050338,0.174669381,1.425838558
27000,DB0-m2_o2_o6_f0_nbo.sym.67_repeat.cif,2,11,16,5,0,1,0.198735462,0.139384271,1.425809814
27001,DB0-m3_o6_o19_f0_nbo.sym.79_repeat.cif,1,5,6,2,0,1,0.178659489,0.125303942,1.425809002
27002,DB0-m3_o6_o17_f0_nbo.sym.101_repeat.cif,1,5,0,4,9,1,0.234489323,0.164461281,1.425802607
27003,DB0-m3_o19_o23_f0_nbo.sym.80_repeat.cif,1,2,0,1,1,1,0.180246727,0.126421697,1.425757847
27004,DB0-m3_o19_o25_f0_nbo.sym.96_repeat.cif,1,2,0,10,1,1,0.179313015,0.125767374,1.425751435
27005,DB0-m3_o2_o7_f0_nbo.sym.40_repeat.cif,1,11,12,7,0,1,0.194489998,0.136421156,1.425658622
27006,DB0-m3_o19_o23_f0_nbo.sym.52_repeat.cif,1,2,0,1,14,1,0.161869992,0.113541167,1.425650244
27007,DB0-m2_o19_o24_f0_nbo.sym.12_repeat.cif,2,2,0,13,3,1,0.130834695,0.091774757,1.425606562
27008,DB0-m2_o3_o11_f0_nbo.sym.20_repeat.cif,2,15,10,14,0,1,0.180623975,0.126704984,1.425547513
27009,DB0-m3_o2_o27_f0_nbo.sym.89_repeat.cif,1,11,0,17,16,1,0.215973974,0.151516264,1.425417761
27010,DB0-m3_o2_o6_f0_nbo.sym.57_repeat.cif,1,11,23,5,0,1,0.211812254,0.148596637,1.425417556
27011,DB0-m2_o6_o24_f0_nbo.sym.95_repeat.cif,2,5,0,13,27,1,0.18209942,0.127756465,1.425363636
27013,DB0-m3_o2_o7_f0_nbo.sym.54_repeat.cif,1,11,14,7,14,1,0.163977587,0.115043005,1.425359041
27014,DB0-m3_o7_o20_f0_nbo.sym.40_repeat.cif,1,7,12,3,0,1,0.215820259,0.151421349,1.425296105
27017,DB0-m3_o25_pth_repeat.cif,1,10,0,10,0,21,0.218549433,0.153345906,1.425205524
27018,DB0-m3_o2_o3_f0_nbo.sym.4_repeat.cif,1,11,5,15,0,1,0.232832171,0.163367562,1.425204419
27019,DB0-m2_o7_o20_f0_nbo.sym.127_repeat.cif,2,7,13,3,0,1,0.240433165,0.168702696,1.425188633
27020,DB0-m3_o7_o19_f0_nbo.sym.91_repeat.cif,1,7,16,2,0,1,0.196114915,0.137607079,1.425180419
27021,DB0-m2_o21_o32_tfo_repeat.cif,2,28,0,38,0,10,0.23148324,0.162423847,1.425180136
27022,DB0-m2_o7_o29_f0_nbo.sym.22_repeat.cif,2,7,10,19,10,1,0.211556585,0.148442364,1.425176612
27023,DB0-m2_o7_o24_f0_nbo_repeat.cif,2,7,0,13,0,1,0.205204424,0.143985563,1.425173609
27024,DB0-m3_o3_o22_f0_nbo_repeat.cif,1,15,0,9,0,1,0.227004526,0.159284642,1.425150113
27025,DB0-m3_o2_xai_repeat.cif,1,11,0,11,0,49,0.254571964,0.178629148,1.425142352
27026,DB0-m3_o7_o28_f0_nbo.sym.136_repeat.cif,1,7,7,8,7,1,0.28650462,0.201036967,1.425134016
27027,DB0-m2_o3_o22_f0_nbo.sym.5_repeat.cif,2,15,0,9,5,1,0.216526075,0.151947353,1.425007223
27028,DB0-m3_o23_o23_f0_nbo.sym.5_repeat.cif,1,1,11,1,0,1,0.235499359,0.165266477,1.424967503
27030,DB0-m2_o8_mog_repeat.cif,2,27,0,27,0,156,0.215467535,0.151221245,1.424849633
27032,DB0-m2_o19_o23_f0_nbo.sym.27_repeat.cif,2,2,0,1,4,1,0.161532386,0.113377448,1.424731183
27033,DB0-m3_o19_o23_f0_nbo.sym.14_repeat.cif,1,2,0,1,3,1,0.1757032,0.12332667,1.424697517
27034,DB0-m2_o7_o20_f0_nbo.sym.89_repeat.cif,2,7,23,3,0,1,0.192023763,0.134784608,1.424671307
27035,DB0-m3_o26_pth_repeat.cif,1,31,0,31,0,21,0.239344792,0.168005034,1.424628688
27036,DB0-m2_o3_o17_f0_nbo.sym.8_repeat.cif,2,15,3,4,0,1,0.2648914,0.185944618,1.424571481
27037,DB0-m3_o19_o23_f0_nbo.sym.38_repeat.cif,1,2,0,1,12,1,0.171460484,0.120363454,1.424522793
27038,DB0-m3_o3_o6_f0_nbo.sym.35_repeat.cif,1,15,19,5,0,1,0.260390938,0.182800642,1.424453088
27039,DB0-m3_o7_o22_f0_nbo.sym.118_repeat.cif,1,7,0,9,16,1,0.200805376,0.140971554,1.424438981
27040,DB0-m3_o2_o6_f0_nbo.sym.59_repeat.cif,1,11,1,5,0,1,0.219534754,0.154122752,1.424414958
27041,DB0-m2_o7_o17_f0_nbo.sym.21_repeat.cif,2,7,2,4,2,1,0.194318891,0.136420906,1.424406989
27042,DB0-m3_o7_o19_f0_nbo.sym.20_repeat.cif,1,7,2,2,0,1,0.187590192,0.131697251,1.424404762
27043,DB0-m3_o6_o22_f0_nbo.sym.51_repeat.cif,1,5,0,9,15,1,0.182687567,0.128260661,1.424346057
27045,DB0-m3_o3_o19_f0_nbo.sym.57_repeat.cif,1,15,23,2,0,1,0.211633603,0.148591867,1.424261015
