generation,fitness,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,25,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
45,14.080821,1,34,18,18,26,2
50,14.080821,1,34,18,18,26,2
54,14.080821,1,34,18,18,26,2
109,14.080821,1,34,18,18,26,2
128,14.080821,1,34,18,18,26,2
146,14.080821,1,34,18,18,26,2
194,14.080821,1,34,18,18,26,2
126,14.077879,1,32,27,18,26,2
146,14.077879,1,32,27,18,26,2
157,14.077879,1,32,27,18,26,2
180,14.077879,1,32,27,18,26,2
31,14.035091,1,34,15,18,26,2
32,14.035091,1,34,15,18,26,2
43,14.035091,1,34,16,18,26,2
51,14.035091,1,34,16,18,26,2
56,14.035091,1,34,15,18,26,2
59,14.035091,1,34,15,18,26,2
62,14.035091,1,34,15,18,26,2
73,14.035091,1,34,16,18,26,2
78,14.035091,1,34,16,18,26,2
82,14.035091,1,34,16,18,26,2
87,14.035091,1,34,15,18,26,2
102,14.035091,1,34,16,18,26,2
135,14.035091,1,34,16,18,26,2
151,14.035091,1,34,16,18,26,2
164,14.035091,1,34,16,18,26,2
183,14.035091,1,34,16,18,26,2
5,13.999888,1,34,18,18,17,2
6,13.999888,1,34,18,18,17,2
6,13.999888,1,34,18,18,17,2
6,13.999888,1,34,18,18,17,2
6,13.999888,1,34,18,18,17,2
6,13.999888,1,34,18,18,17,2
6,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
7,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
8,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
9,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
10,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
11,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
12,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
13,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
14,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
15,13.999888,1,34,18,18,17,2
